omega_M,k_static_reference,metric_ratio_real,metric_ratio_imag,metric_ratio_static_real,metric_ratio_static_imag,metric_ratio_fit_rms,metric_ratio_static_fit_rms,delta_k_real,delta_k_imag,k_dynamic_real,k_dynamic_imag,window_fit_rms,window_max_residual,maximum_omega_r
0.002,0.9256747010331015,-0.3497103984128159,0.0015053018454877656,-0.34946552571761574,0.0,4.9568586277498485e-06,1.50109933855618e-07,-3.0835210559638524e-05,-0.0015053018454877656,0.9256438658225418,-0.0015053018454877656,2.4927401348187367e-09,3.442019710374155e-09,0.032
0.004,0.9256747010331015,-0.34961909159703064,0.003011895848678622,-0.34946552571761574,0.0,4.899257472169074e-06,1.50109933855618e-07,-0.0001221420263448805,-0.003011895848678622,0.9255525590067566,-0.003011895848678622,6.009389339879231e-08,8.297871192502143e-08,0.064
0.006,0.9256747010331015,-0.3494780924182805,0.004521075189935408,-0.34946552571761574,0.0,4.3348226529113846e-06,1.50109933855618e-07,-0.0002631412050952243,-0.004521075189935408,0.9254115598280063,-0.004521075189935408,6.245287122169384e-07,8.623603026692787e-07,0.096
