omega_M,k_static_reference,metric_ratio_real,metric_ratio_imag,metric_ratio_static_real,metric_ratio_static_imag,metric_ratio_fit_rms,metric_ratio_static_fit_rms,delta_k_real,delta_k_imag,k_dynamic_real,k_dynamic_imag,window_fit_rms,window_max_residual,maximum_omega_r
0.002,2.4917423799395757,-0.14454272112745795,0.0003963448724323255,-0.14442568602850633,0.0,2.485499156408592e-06,2.3758934157899693e-07,-3.908395231171068e-05,-0.0003963448724323255,2.491703295987264,-0.0003963448724323255,3.5055742909695258e-09,4.840559044701599e-09,0.032
0.004,2.4917423799395757,-0.14442666149285047,0.0007932768226093478,-0.14442568602850633,0.0,2.4251745641631154e-06,2.3758934157899693e-07,-0.00015514358691918228,-0.0007932768226093478,2.4915872363526566,-0.0007932768226093478,6.383016550697242e-08,8.813782260005154e-08,0.064
0.006,2.4917423799395757,-0.14424435350140716,0.0011913835368961823,-0.14442568602850633,0.0,1.8579576366919009e-06,2.3758934157899693e-07,-0.000337451578362604,-0.0011913835368961823,2.491404928361213,-0.0011913835368961823,6.310470930124984e-07,8.713609982751546e-07,0.096
