model,ell_over_ell_ext,ell,omega_M,match_radius,response_real,response_imag,delta_real,delta_imag,em_response_real,em_response_imag,grav_source_error,em_source_abs,condition
fan_wang,0.1,0.02962962962962963,0.002,10.0,0.0021120775751238287,-0.0050326293558552735,-3.322322927064173e-05,-0.0050326293558552735,0.0002901756684514537,4.3620166304585614e-05,2.2215299868541707e-16,1.2468324983583301e-18,3.8903961357608656
fan_wang,0.1,0.02962962962962963,0.002,12.0,0.0021121681996603735,-0.005032629344486618,-3.322678953538143e-05,-0.005032629344486618,0.0002901884780942724,4.3620166203435474e-05,1.1123893155135927e-16,1.2852948387969296e-18,4.693150142282819
fan_wang,0.1,0.02962962962962963,0.002,14.0,0.002112184453717327,-0.0050326293437461846,-3.323685269979344e-05,-0.0050326293437461846,0.0002901920765360293,4.3620166227843806e-05,2.2247786310271853e-16,4.811147140404426e-19,5.495007214786164
fan_wang,0.1,0.02962962962962963,0.002,16.0,0.0021121597033279945,-0.005032629344046457,-3.3270429191473334e-05,-0.005032629344046457,0.00029019335104043,4.362016630589309e-05,6.938893903907228e-18,2.2198883312623695e-18,6.296351927250496
fan_wang,0.1,0.02962962962962963,0.004,10.0,0.002012380228054791,-0.010068194478518524,-0.00013292057633967945,-0.010068194478518524,0.0002909514312355032,8.726571629670047e-05,4.163336342344337e-17,1.7641726006245315e-18,3.8910211109915376
fan_wang,0.1,0.02962962962962963,0.004,12.0,0.0020123165307371262,-0.010068194458520347,-0.00013307845845862872,-0.010068194458520347,0.000290964661343761,8.726571611093143e-05,0.0,1.5332934166833742e-19,4.694171545274482
fan_wang,0.1,0.02962962962962963,0.004,14.0,0.0020117135296772405,-0.010068194459752787,-0.00013370777673988015,-0.010068194459752787,0.0002909698490848621,8.72657161659893e-05,1.1188630228279524e-16,2.1726353818624857e-19,5.496567156423709
fan_wang,0.1,0.02962962962962963,0.004,16.0,0.002009574984620389,-0.010068194460446121,-0.00013585514789907866,-0.010068194460446121,0.0002909761235294339,8.726571620874793e-05,2.2247786310271853e-16,1.765161384590181e-18,6.298614771427559
fan_wang,0.1,0.02962962962962963,0.006,10.0,0.001845939299507546,-0.015109632625194899,-0.00029936150488692453,-0.015109632625194899,0.0002922451692443255,0.00013096204643726938,2.7755575615628914e-17,2.395080882144226e-18,3.892063918619505
fan_wang,0.1,0.02962962962962963,0.006,12.0,0.001844278595969977,-0.015109632597262149,-0.00030111639322577804,-0.015109632597262149,0.0002922629119621508,0.00013096204624127774,1.1102230246251565e-16,1.0260614640240668e-18,4.695876615531359
fan_wang,0.1,0.02962962962962963,0.006,14.0,0.0018371490080389824,-0.0151096326047384,-0.00030827229837813823,-0.0151096326047384,0.00029228493972008606,0.00013096204620682307,4.449557262054371e-16,5.963111948670274e-19,5.499172676007332
fan_wang,0.1,0.02962962962962963,0.006,16.0,0.0018127116749490544,-0.015109632636110051,-0.0003327184575704135,-0.015109632636110051,0.00029234397948194166,0.00013096204613571584,2.237726045655905e-16,1.371419323662774e-18,6.302396741807391
