omega_M,k_static_reference,metric_ratio_real,metric_ratio_imag,metric_ratio_static_real,metric_ratio_static_imag,metric_ratio_fit_rms,metric_ratio_static_fit_rms,delta_k_real,delta_k_imag,k_dynamic_real,k_dynamic_imag,window_fit_rms,window_max_residual,maximum_omega_r
0.002,0.5050403320994054,-0.47893241081015525,0.002111782162295954,-0.47866630334771115,0.0,5.36288977559992e-06,2.615489171934425e-07,-2.6529380593650714e-05,-0.002111782162295954,0.5050138027188117,-0.002111782162295954,2.128129266309575e-09,2.938558567958811e-09,0.032
0.004,0.5050403320994054,-0.4788540262048938,0.0042251664686622755,-0.47866630334771115,0.0,5.306121367055039e-06,2.615489171934425e-07,-0.00010491398585489958,-0.0042251664686622755,0.5049354181135505,-0.0042251664686622755,5.889652646360415e-08,8.132536646240725e-08,0.064
0.006,0.5050403320994054,-0.47873458981507455,0.006341756224008046,-0.47866630334771115,0.0,4.74240847137349e-06,2.615489171934425e-07,-0.0002243503756743346,-0.006341756224008046,0.504815981723731,-0.006341756224008046,6.2260942083064e-07,8.597101111433527e-07,0.096
