model,ell_over_ell_ext,ell,omega_M,match_radius,response_real,response_imag,delta_real,delta_imag,em_response_real,em_response_imag,grav_source_error,em_source_abs,condition
fan_wang,0.4,0.11851851851851852,0.002,10.0,0.14301124569714616,-0.0018524013952708127,-1.579934471010458e-05,-0.0018524013952708127,0.023329575193751558,5.429350554468117e-05,1.1123893155135927e-16,4.26885244224048e-18,3.963901105875964
fan_wang,0.4,0.11851851851851852,0.002,12.0,0.14301498204505003,-0.001852401394342472,-1.580327034311768e-05,-0.001852401394342472,0.023330194854169494,5.42935055917633e-05,1.1102230246251565e-16,3.8463399601527365e-18,4.759355748970027
fan_wang,0.4,0.11851851851851852,0.002,14.0,0.14301602152131374,-0.0018524013933957015,-1.581334928993372e-05,-0.0018524013933957015,0.023330368823492837,5.429350536383104e-05,4.441434166503682e-16,1.2286246039568527e-17,5.556499198900361
fan_wang,0.4,0.11851851851851852,0.002,16.0,0.14301634137183933,-0.0018524013840271747,-1.584609486354749e-05,-0.0018524013840271747,0.023330427548278552,5.42935053688999e-05,2.2215299868541707e-16,1.2719665862725907e-17,6.354525684599406
fan_wang,0.4,0.11851851851851852,0.004,10.0,0.14296381713157144,-0.003705951373255481,-6.322791028481878e-05,-0.003705951373255481,0.023330649948645765,0.0001086206577533555,1.1188630228279524e-16,7.37257477290143e-18,3.9645304031802184
fan_wang,0.4,0.11851851851851852,0.004,12.0,0.14296740251045162,-0.0037059513706768354,-6.338280494153081e-05,-0.0037059513706768354,0.023331270592988892,0.0001086206575445052,1.3877787807814457e-17,2.710505431213761e-18,4.760387530710622
fan_wang,0.4,0.11851851851851852,0.004,14.0,0.14296783956883488,-0.003705951374111685,-6.399530176878776e-05,-0.003705951374111685,0.02333145040516714,0.00010862065770999782,6.667118051786499e-16,1.2212564154686428e-17,5.558076406804993
fan_wang,0.4,0.11851851851851852,0.004,16.0,0.1429661013845255,-0.003705951371178365,-6.6086082177369e-05,-0.003705951371178365,0.02333152816312576,0.00010862065879441857,4.443059973708341e-16,1.2793585635328952e-17,6.356813631088801
fan_wang,0.4,0.11851851851851852,0.006,10.0,0.1428844870439135,-0.005561799162412756,-0.00014255799794277157,-0.005561799162412756,0.023332444895742044,0.00016301512274775887,2.237726045655905e-16,7.57391076790106e-18,3.965580455389092
fan_wang,0.4,0.11851851851851852,0.006,12.0,0.14288652226231532,-0.005561799162930564,-0.0001442630530778255,-0.005561799162930564,0.02333308164097552,0.000163015122663885,4.577566798522237e-16,1.1177277826259519e-17,4.762109983713515
fan_wang,0.4,0.11851851851851852,0.006,14.0,0.14288061941869654,-0.005561799172302678,-0.00015121545190713293,-0.005561799172302678,0.0233333252350461,0.00016301512244245794,2.237726045655905e-16,3.686287386450715e-18,5.560710859570629
fan_wang,0.4,0.11851851851851852,0.006,16.0,0.14285717813907864,-0.00556179917462149,-0.00017500932762423704,-0.00556179917462149,0.023333604540281598,0.0001630151226225708,2.2887833992611187e-16,6.7220534694101275e-18,6.360637703166343
