model,ell_over_ell_ext,omega_M,strict_controls,delta_Rgg_real,delta_Rgg_imag,delta_Rgg_abs
bardeen,0.97,0.325,1,-0.18972737710499565,-0.01306088893997237,0.19017640348645656
bardeen,0.97,0.3375,1,-0.27592207921885903,-0.023085912065375247,0.27688617360993045
bardeen,0.97,0.35,1,-0.376874132044951,-0.04093335227267003,0.37909055743042935
bardeen,0.97,0.36250000000000004,1,-0.4962821737304395,-0.07291646714908007,0.5016102143538477
bardeen,0.97,0.375,1,-0.6371977309217258,-0.13043301580973377,0.6504104241976895
bardeen,0.97,0.38750000000000007,1,-0.7979815330494731,-0.2330382594272873,0.8313130321635087
bardeen,0.97,0.4,1,-0.9616701059769093,-0.4093902350091678,1.0451840781654214
bardeen,0.97,0.4125,1,-1.0775744211356688,-0.6836402052225371,1.2761389278924864
bardeen,0.97,0.42500000000000004,1,-1.0609203954300197,-1.028755657338695,1.4777991365357335
bardeen,0.97,0.4375,1,-0.8687187163027235,-1.3296159331893076,1.5882539903445938
bardeen,0.97,0.45000000000000007,1,-0.5836187152773863,-1.475319463683431,1.5865617935476681
bardeen,0.97,0.4625,1,-0.3287170498766927,-1.4744564805099512,1.510654431628037
bardeen,0.97,0.475,1,-0.15389819082198228,-1.4013695899271952,1.4097948009235224
bardeen,0.97,0.48750000000000004,1,-0.049663672405888204,-1.3117535601000223,1.3126933696762249
bardeen,0.97,0.5,1,0.007283718088838431,-1.2297359016433405,1.229757472162604
bardeen,0.97,0.5125000000000001,1,0.035600068791690864,-1.1618847862745396,1.1624300501424616
bardeen,0.97,0.525,1,0.047143830527365704,-1.1079304058842407,1.1089329668828551
bardeen,0.97,0.5375,1,0.04892144488444089,-1.0656626733138466,1.0667850022680276
bardeen,0.97,0.55,1,0.04495369987830927,-1.0326337205666556,1.0336117433466412
bardeen,0.97,0.5625,1,0.037432450097184156,-1.0067325233616242,1.0074281919394261
bardeen,0.97,0.5750000000000001,1,0.027464194872381886,-0.986319225040803,0.9867015230985905
bardeen,0.97,0.5875,1,0.015410072319080703,-0.9701899488601909,0.9703123245626736
bardeen,0.97,0.6,1,0.0010270002262631195,-0.9576682787883846,0.9576688294640124
bardeen,0.97,0.6125,1,-0.016441449057526536,-0.9488174394656224,0.9489598804381623
bardeen,0.97,0.625,1,-0.038154930831580655,-0.9450486240252927,0.9458185346665933
bardeen,0.97,0.6375,1,-0.06463297021653158,-0.9504826632371803,0.9526776547990691
bardeen,0.97,0.65,1,-0.09140245456118723,-0.9727557674742795,0.9770405272322558
bardeen,0.97,0.6625,1,-0.10151389298009067,-1.0147312180692132,1.019796310736709
bardeen,0.97,0.675,1,-0.07913939022511726,-1.0544249331991942,1.057390648169979
bardeen,0.97,0.6875,1,-0.04259646447025062,-1.0669195259460156,1.0677695133455702
bardeen,0.97,0.7000000000000001,1,-0.015510944335070526,-1.0596726155975227,1.0597861301420495
bardeen,0.97,0.7125,1,-0.0007034829885700367,-1.0472652843614672,1.0472655206379229
bardeen,0.97,0.725,1,0.0063407336583841956,-1.0358590129764291,1.0358784193465123
bardeen,0.97,0.7375,1,0.009238560031371135,-1.0267701863208814,1.026811748330175
bardeen,0.97,0.75,1,0.010028007607652267,-1.019843455122556,1.0198927560743296
bardeen,0.97,0.7625000000000001,1,0.009765560935957485,-1.0146304371173516,1.0146774315541573
bardeen,0.97,0.775,1,0.008999918244401273,-1.0107285547686478,1.0107686233521127
bardeen,0.97,0.7875,1,0.00803238554644009,-1.007812863618121,1.0078448726325515
bardeen,0.97,0.8,1,0.007014062900230933,-1.0056343255781044,1.005658786000151
fan_wang,0.6,0.1,0,0.33431563349879667,-1.277441190883355e-07,0.3343156334988211
fan_wang,0.6,0.1125,0,0.3464247304202687,-3.070873752786252e-07,0.34642473042040484
fan_wang,0.6,0.125,0,0.3542674212855387,-6.88716398744571e-07,0.35426742128620814
fan_wang,0.6,0.1375,0,0.3580668073500601,-1.4610596327235825e-06,0.358066807353041
fan_wang,0.6,0.15000000000000002,0,0.3580028671902428,-2.961811858742669e-06,0.3580028672024946
fan_wang,0.6,0.1625,0,0.3542247033306001,-5.781784016736791e-06,0.3542247033777863
fan_wang,0.6,0.17500000000000002,0,0.346856728608918,-1.0934515778876844e-05,0.34685672878127105
fan_wang,0.6,0.1875,0,0.3360009578622654,-2.0131090145064645e-05,0.33600095846533035
fan_wang,0.6,0.2,0,0.3217366021687367,-3.62229624022159e-05,0.3217366042078317
fan_wang,0.6,0.21250000000000002,0,0.30411759292615526,-6.391323766025137e-05,0.304117599642146
fan_wang,0.6,0.225,0,0.28316826195796924,-0.00011089792761377615,0.28316828367359126
fan_wang,0.6,0.23750000000000002,0,0.25887706690366247,-0.0001896989974507074,0.2588771364071245
fan_wang,0.6,0.25,0,0.23118792411276082,-0.00032061766478230086,0.23118814643327765
fan_wang,0.6,0.2625,0,0.19998835754393404,-0.0005365173017709992,0.1999890772115705
fan_wang,0.6,0.275,0,0.16509325714619616,-0.0008906262343521994,0.1650956594530255
fan_wang,0.6,0.2875,0,0.1262225261963809,-0.0014693884206107635,0.126231078668158
fan_wang,0.6,0.30000000000000004,0,0.08297025380188734,-0.002413875770614665,0.08300536014129185
fan_wang,0.6,0.3125,0,0.034762300884274046,-0.003955960521193652,0.03498667155380807
fan_wang,0.6,0.325,0,-0.01920143494097537,-0.006480384020568025,0.020265499767993467
fan_wang,0.6,0.3375,0,-0.08002343512067625,-0.010633076047402795,0.08072677668991207
fan_wang,0.6,0.35,0,-0.1492028674545019,-0.01751341101146811,0.15022721198871486
fan_wang,0.6,0.36250000000000004,0,-0.2287308124420345,-0.029020344550451282,0.23056444859999572
fan_wang,0.6,0.375,0,-0.3211174446750875,-0.048479286708959846,0.3247563001921093
fan_wang,0.6,0.38750000000000007,0,-0.4291286120469713,-0.0817598971865498,0.4368478527649131
fan_wang,0.6,0.4,0,-0.5545882985193267,-0.13913155816352624,0.571774231083889
fan_wang,0.6,0.4125,0,-0.6946096746878982,-0.23765072736803775,0.7341392704307441
fan_wang,0.6,0.42500000000000004,0,-0.8322074652696302,-0.40123019962785844,0.9238803701475174
fan_wang,0.6,0.4375,0,-0.9211451378124014,-0.6475224717220391,1.1259634613522975
fan_wang,0.6,0.45000000000000007,0,-0.8884480203223662,-0.9468725702273485,1.2984250263544972
fan_wang,0.6,0.4625,0,-0.7037461640893439,-1.1939620612760804,1.385930758456963
fan_wang,0.6,0.475,0,-0.4489978886010494,-1.2952196472392545,1.3708366199379047
fan_wang,0.6,0.48750000000000004,0,-0.23470395550147483,-1.2676172540241766,1.2891623053083083
fan_wang,0.6,0.5,0,-0.10029307719014585,-1.1825420959324342,1.1867874746493337
fan_wang,0.6,0.5125000000000001,0,-0.03262494693166251,-1.0898961469793513,1.09038433516019
fan_wang,0.6,0.525,0,-0.008679427534364237,-1.0097244890603707,1.0097617918452604
fan_wang,0.6,0.5375,0,-0.011307460131254748,-0.9466835297070795,0.9467510570753406
fan_wang,0.6,0.55,0,-0.0301585409842709,-0.9000936193299303,0.900598723712594
fan_wang,0.6,0.5625,0,-0.05946726687678283,-0.8682947710470905,0.8703287684878134
fan_wang,0.6,0.5750000000000001,0,-0.09606828268443102,-0.8502747739313933,0.8556847001799306
fan_wang,0.6,0.5875,0,-0.1379152980795881,-0.8463014253654282,0.8574652949361491
fan_wang,0.6,0.6,0,-0.1826961790048533,-0.8581530315499208,0.8773850462489617
fan_wang,0.6,0.6125,0,-0.2261059903581848,-0.8887524601963962,0.9170631681520103
fan_wang,0.6,0.625,0,-0.2598916541723404,-0.9401999466805084,0.9754586673183371
fan_wang,0.6,0.6375,0,-0.2717215463241891,-1.0090617934167452,1.0450063644161345
fan_wang,0.6,0.65,0,-0.2511821880095868,-1.0813673244851016,1.110156647522029
fan_wang,0.6,0.6625,0,-0.20079620644044227,-1.1364372739775734,1.1540402047617107
fan_wang,0.6,0.675,0,-0.13773344375054203,-1.1616155734627804,1.1697526413899
fan_wang,0.6,0.6875,0,-0.08036844171125644,-1.1600667342424846,1.1628473306152958
fan_wang,0.6,0.7000000000000001,0,-0.03740475793702673,-1.1430655783320078,1.1436774161815977
fan_wang,0.6,0.7125,0,-0.008954392422544366,-1.1205225944564177,1.1205583723443409
fan_wang,0.6,0.725,0,0.008294575859891573,-1.0981051779494595,1.0981365041870295
fan_wang,0.6,0.7375,0,0.017879239880823322,-1.0782284465852987,1.0783766736370286
fan_wang,0.6,0.75,0,0.02253409044013331,-1.0615535254326751,1.0617926693053148
fan_wang,0.6,0.7625000000000001,0,0.02413709460135137,-1.0479664306883705,1.0482443604358278
fan_wang,0.6,0.775,0,0.023914401057484456,-1.0370757225330494,1.0373514124178866
fan_wang,0.6,0.7875,0,0.0226487356175743,-1.0284337481778436,1.0286831094249593
fan_wang,0.6,0.8,0,0.020834026142268258,-1.021623693165104,1.0218361057829202
fan_wang,0.9,0.1,0,0.3394016779235836,-1.4657245778204597e-08,0.33940167792358394
fan_wang,0.9,0.1125,0,0.353174317488342,-3.6352729521071936e-08,0.3531743174883439
fan_wang,0.9,0.125,0,0.3629577764430043,-8.424307887389126e-08,0.36295777644301414
fan_wang,0.9,0.1375,0,0.3689816367087963,-1.8486914324378212e-07,0.3689816367088426
fan_wang,0.9,0.15000000000000002,0,0.37142978727876963,-3.879687551222588e-07,0.37142978727897225
fan_wang,0.9,0.1625,0,0.3704534330554492,-7.844510344634514e-07,0.37045343305627976
fan_wang,0.9,0.17500000000000002,0,0.36617835170509033,-1.537073206103745e-06,0.36617835170831636
fan_wang,0.9,0.1875,0,0.35870857565823266,-2.932264872107515e-06,0.3587085756702176
fan_wang,0.9,0.2,0,0.3481277200774122,-5.467007052839534e-06,0.3481277201203392
fan_wang,0.9,0.21250000000000002,0,0.33449863270732655,-9.99369394094618e-06,0.3344986328566155
fan_wang,0.9,0.225,0,0.31786168029129425,-1.7960888442886125e-05,0.31786168079873744
fan_wang,0.9,0.23750000000000002,0,0.29823170551743916,-3.1812969847402894e-05,0.2982317072142156
fan_wang,0.9,0.25,0,0.27559343558085336,-5.5654101213831186e-05,0.2755934412003249
fan_wang,0.9,0.2625,0,0.24989486307575448,-9.635458523515883e-05,0.24989488165197818
fan_wang,0.9,0.275,0,0.22103781544159354,-0.000165403867944669,0.2210378773279175
fan_wang,0.9,0.2875,0,0.1888645283237968,-0.00028203744930888064,0.18886473891145764
fan_wang,0.9,0.30000000000000004,0,0.15313845753699395,-0.0004785669024616896,0.15313920531036404
fan_wang,0.9,0.3125,0,0.11351666767165314,-0.0008095833317330325,0.11351955454655185
fan_wang,0.9,0.325,0,0.06950970109279797,-0.0013681069554060121,0.06952316349715072
fan_wang,0.9,0.3375,0,0.020422503663324765,-0.0023144877074380843,0.020553235979436313
fan_wang,0.9,0.35,0,-0.034733780444789475,-0.003929361917875546,0.03495533420049779
fan_wang,0.9,0.36250000000000004,0,-0.09737524362615435,-0.006713449165045321,0.09760639564569815
fan_wang,0.9,0.375,0,-0.16954842747945104,-0.011581878705917314,0.16994354702404338
fan_wang,0.9,0.38750000000000007,0,-0.25423627832700024,-0.020256957474068638,0.2550420152517427
fan_wang,0.9,0.4,0,-0.35579071305625737,-0.03609480192191472,0.3576169266447861
fan_wang,0.9,0.4125,0,-0.48040482907325055,-0.06589434589304763,0.48490294350268864
fan_wang,0.9,0.42500000000000004,0,-0.6359522307173935,-0.1239504329565112,0.6479189375103459
fan_wang,0.9,0.4375,0,-0.8279038273115454,-0.24079295765733377,0.8622099487563756
fan_wang,0.9,0.45000000000000007,0,-1.0381660521682132,-0.47697285697360936,1.142493701586184
fan_wang,0.9,0.4625,0,-1.1559813456413275,-0.9074123406340313,1.4695883870681836
fan_wang,0.9,0.475,0,-0.9365110075070073,-1.4336866807863085,1.7124574055566615
fan_wang,0.9,0.48750000000000004,0,-0.40388966751551525,-1.64868113485898,1.6974322808187925
fan_wang,0.9,0.5,0,0.012213170877171331,-1.4925768684008536,1.4926268353571077
fan_wang,0.9,0.5125000000000001,0,0.18941525161359796,-1.2523939429539097,1.266636777411537
fan_wang,0.9,0.525,0,0.23114973322029989,-1.059498658638912,1.0844204013321905
fan_wang,0.9,0.5375,0,0.21617422119525237,-0.9243642792159279,0.9493053326510685
fan_wang,0.9,0.55,0,0.1798305141010786,-0.8321637151757917,0.8513726931591324
fan_wang,0.9,0.5625,0,0.13632309413842514,-0.7691740125039632,0.7811610893451625
fan_wang,0.9,0.5750000000000001,0,0.09116186564437725,-0.7259441369192893,0.7316456626504768
fan_wang,0.9,0.5875,0,0.046297731212343596,-0.6963117774132158,0.6978492468146413
fan_wang,0.9,0.6,0,0.002154680537775344,-0.6762628460214631,0.6762662785894836
fan_wang,0.9,0.6125,0,-0.04156352768450511,-0.6631620372791858,0.6644632529507263
fan_wang,0.9,0.625,0,-0.0855654617658673,-0.6552939648113122,0.6608567383066737
fan_wang,0.9,0.6375,0,-0.13088763573990506,-0.6516155228610976,0.6646309974889252
fan_wang,0.9,0.65,0,-0.1789344693803528,-0.651664660728113,0.6757842661488318
fan_wang,0.9,0.6625,0,-0.23161867232782996,-0.6556260768968025,0.6953364380485166
fan_wang,0.9,0.675,0,-0.2916148461612827,-0.6646332173952351,0.7257937256320217
fan_wang,0.9,0.6875,0,-0.36274251229235055,-0.6815465571072896,0.7720672507812814
fan_wang,0.9,0.7000000000000001,0,-0.4503683987133621,-0.7128417343678977,0.8431933543477855
fan_wang,0.9,0.7125,0,-0.5609186904299008,-0.7732173577474069,0.9552459681126513
fan_wang,0.9,0.725,0,-0.6954352853877748,-0.8962005596979328,1.1343745763041693
fan_wang,0.9,0.7375,0,-0.8146860279093755,-1.1477489417535423,1.4074945674378754
fan_wang,0.9,0.75,0,-0.7416779317979207,-1.5563940349547702,1.724079043013641
fan_wang,0.9,0.7625000000000001,0,-0.31318108341910444,-1.812215482873477,1.8390778524515794
fan_wang,0.9,0.775,0,0.08094960369984672,-1.6697448180452819,1.6717058939084453
fan_wang,0.9,0.7875,0,0.2219206547529211,-1.4352678435484463,1.4523231595379082
fan_wang,0.9,0.8,0,0.23664584228508284,-1.2666508193600725,1.2885672480923762
fan_wang,0.97,0.1,0,0.3405798360374317,-4.022672084325052e-09,0.3405798360374317
fan_wang,0.97,0.1125,0,0.35473678058115976,-1.0554741969315273e-08,0.3547367805811599
fan_wang,0.97,0.125,0,0.3649683627018522,-2.5851868423742985e-08,0.3649683627018531
fan_wang,0.97,0.1375,0,0.371505662686646,-5.986694062709574e-08,0.3715056626866508
fan_wang,0.97,0.15000000000000002,0,0.37453346229818746,-1.323189073865194e-07,0.37453346229821083
fan_wang,0.97,0.1625,0,0.374203396906979,-2.8114165728787555e-07,0.3742033969070846
fan_wang,0.97,0.17500000000000002,0,0.3706414141151322,-5.77520497035966e-07,0.37064141411558216
fan_wang,0.97,0.1875,0,0.36395171748474064,-1.1522677916264712e-06,0.3639517174865647
fan_wang,0.97,0.2,0,0.3542184201650989,-2.2415624287841496e-06,0.3542184201721914
fan_wang,0.97,0.21250000000000002,0,0.3415055934798321,-4.265578349871291e-06,0.34150559350647175
fan_wang,0.97,0.225,0,0.32585604266069046,-7.962802884869946e-06,0.32585604275798224
fan_wang,0.97,0.23750000000000002,0,0.30728887338798483,-1.461858850015929e-05,0.30728887373570835
fan_wang,0.97,0.25,0,0.2857956770278695,-2.645340773010929e-05,0.28579567825214064
fan_wang,0.97,0.2625,0,0.26133492599297536,-4.72828274606929e-05,0.261334930270371
fan_wang,0.97,0.275,0,0.23382390004474884,-8.364272675276396e-05,0.23382391500495076
fan_wang,0.97,0.2875,0,0.2031271123056143,-0.00014671827880707866,0.2031271652927569
fan_wang,0.97,0.30000000000000004,0,0.1690396939094756,-0.000255677968773238,0.16903988726993674
fan_wang,0.97,0.3125,0,0.13126340084120036,-0.0004435005477226861,0.13126415006822492
fan_wang,0.97,0.325,0,0.08937160914019471,-0.0007673071443452528,0.08937490296812353
fan_wang,0.97,0.3375,0,0.04275749373444526,-0.0013270183836688876,0.04277808139972761
fan_wang,0.97,0.35,0,-0.009444100734417482,-0.0022998116273941216,0.009720091162294829
fan_wang,0.97,0.36250000000000004,0,-0.06847689113651423,-0.004005531736988477,0.06859394218309692
fan_wang,0.97,0.375,0,-0.13615196695556975,-0.007035045997542344,0.13633359812628026
fan_wang,0.97,0.38750000000000007,0,-0.2151489210612627,-0.012512258118297481,0.2155124470582717
fan_wang,0.97,0.4,0,-0.30949616613623965,-0.02265423288364765,0.3103241710221384
fan_wang,0.97,0.4125,0,-0.42530254484532315,-0.042032492493187634,0.42737452553597294
fan_wang,0.97,0.42500000000000004,0,-0.5716460425704231,-0.08056820359799,0.577295793694561
fan_wang,0.97,0.4375,0,-0.7603493221648376,-0.16091365648874767,0.77719000029665
fan_wang,0.97,0.45000000000000007,0,-0.9969479447816374,-0.33583936498964795,1.0519949066801515
fan_wang,0.97,0.4625,0,-1.2275470643334745,-0.7125465599018599,1.419364081263756
fan_wang,0.97,0.475,0,-1.1841608373340626,-1.35346273841056,1.798359884155983
fan_wang,0.97,0.48750000000000004,0,-0.5861003689538514,-1.812999858341875,1.9053824101307064
fan_wang,0.97,0.5,0,0.025764137434875378,-1.6736527848831397,1.67385107913603
fan_wang,0.97,0.5125000000000001,0,0.2768565360699769,-1.347238413451062,1.3753911749908827
fan_wang,0.97,0.525,0,0.32240947828169936,-1.0931026612176222,1.1396584135814227
fan_wang,0.97,0.5375,0,0.29469930776357256,-0.9258229676744524,0.9715944881841698
fan_wang,0.97,0.55,0,0.2451896830064379,-0.8176722393966813,0.8536427073036946
fan_wang,0.97,0.5625,0,0.19135901673292818,-0.7468865351416185,0.7710108751897377
fan_wang,0.97,0.5750000000000001,0,0.13885104433544926,-0.6999716846172319,0.7136105182653424
fan_wang,0.97,0.5875,0,0.08919256590728214,-0.6687491440300933,0.6746708319277686
fan_wang,0.97,0.6,0,0.0424328463174527,-0.6481444808205663,0.6495319964903669
fan_wang,0.97,0.6125,0,-0.0019296530113296906,-0.6349046202789395,0.6349075526502173
fan_wang,0.97,0.625,0,-0.044621820469850804,-0.6268823701769768,0.6284684661148463
fan_wang,0.97,0.6375,0,-0.08649639875550769,-0.6226348439455112,0.6286141709289752
fan_wang,0.97,0.65,0,-0.12852897974612537,-0.6211966787976169,0.6343540118764674
fan_wang,0.97,0.6625,0,-0.1718709424038917,-0.6219573706045705,0.6452678449234496
fan_wang,0.97,0.675,0,-0.21795660849857657,-0.6246122409796104,0.6615478325637328
fan_wang,0.97,0.6875,0,-0.26869004389048595,-0.629187009196205,0.6841568769128441
fan_wang,0.97,0.7000000000000001,0,-0.32677298729288945,-0.6361755692498379,0.7151922399849387
fan_wang,0.97,0.7125,0,-0.396304380994033,-0.6469164088416725,0.75865539108588
fan_wang,0.97,0.725,0,-0.483928845786592,-0.6645745852356244,0.8220988426737051
fan_wang,0.97,0.7375,0,-0.6011088758577063,-0.6968925077450144,0.9203211656731852
fan_wang,0.97,0.75,0,-0.7683729591820441,-0.7648989394352949,1.0841897398294313
fan_wang,0.97,0.7625000000000001,0,-1.0182532075177435,-0.9347243979309332,1.3822262096731917
fan_wang,0.97,0.775,0,-1.3255563831771264,-1.4345507688029295,1.9532116201924208
fan_wang,0.97,0.7875,0,-0.9270608753253473,-2.5279018803259325,2.692532225083738
fan_wang,0.97,0.8,0,0.4006712565282089,-2.34476431692917,2.3787511760905575
fan_wang,0.6,0.1,1,0.33608999348588153,-1.2790582544497386e-07,0.33608999348590585
fan_wang,0.6,0.1125,1,0.3478814019998123,-3.0738049505707465e-07,0.3478814019999481
fan_wang,0.6,0.125,1,0.3554046124762446,-6.892525638568792e-07,0.35540461247691296
fan_wang,0.6,0.1375,1,0.3590266251812676,-1.4620516451124832e-06,0.35902662518424455
fan_wang,0.6,0.15000000000000002,1,0.35876082039327445,-2.963272101419445e-06,0.3587608204055124
fan_wang,0.6,0.1625,1,0.35481112310724,-5.784367378722927e-06,0.3548111231543903
fan_wang,0.6,0.17500000000000002,1,0.347327643720657,-1.093890696639288e-05,0.34732764389291465
fan_wang,0.6,0.1875,1,0.33632044144999096,-2.0137961641658597e-05,0.3363204420528944
fan_wang,0.6,0.2,1,0.3219349053647551,-3.623638776836802e-05,0.32193490740410496
fan_wang,0.6,0.21250000000000002,1,0.30420368600678055,-6.39365923935653e-05,0.30420369272577835
fan_wang,0.6,0.225,1,0.283116716139892,-0.00011093900471617624,0.2831167378755607
fan_wang,0.6,0.23750000000000002,1,0.25871336378430576,-0.0001897781309197176,0.25871343338978264
fan_wang,0.6,0.25,1,0.23090660191903872,-0.0003207544649404398,0.23090682470040638
fan_wang,0.6,0.2625,1,0.19958210917215338,-0.0005367659351343951,0.19958283097319385
fan_wang,0.6,0.275,1,0.16458440086011125,-0.0008910915177231943,0.16458681311263895
fan_wang,0.6,0.2875,1,0.12560474542933103,-0.0014702229829557933,0.1256133497283894
fan_wang,0.6,0.30000000000000004,1,0.08224545265559852,-0.0024154706685157734,0.08228091504762668
fan_wang,0.6,0.3125,1,0.03394239805427726,-0.003959040861778673,0.034172509276028266
fan_wang,0.6,0.325,1,-0.020130071378100092,-0.006486314458936611,0.02114928010471313
fan_wang,0.6,0.3375,1,-0.08106910515182036,-0.010644954212513043,0.08176499776984897
fan_wang,0.6,0.35,1,-0.1503781066700552,-0.017537192542757887,0.1513972525772917
fan_wang,0.6,0.36250000000000004,1,-0.2300745313580202,-0.029068269991825546,0.2319035452508872
fan_wang,0.6,0.375,1,-0.32267427496231216,-0.04857801838100867,0.32631045277814724
fan_wang,0.6,0.38750000000000007,1,-0.43095986617246046,-0.08196376366918368,0.4386849265773818
fan_wang,0.6,0.4,1,-0.5567845471784858,-0.1395559471267247,0.57400774764387
fan_wang,0.6,0.4125,1,-0.6972373639862871,-0.23853425459303684,0.7369114820334949
fan_wang,0.6,0.42500000000000004,1,-0.8351790374140724,-0.40299071129461156,0.92732170142062
fan_wang,0.6,0.4375,1,-0.9239361055068418,-0.6506718505558757,1.1300583100729615
fan_wang,0.6,0.45000000000000007,1,-0.8898886867410405,-0.9513819927504281,1.302700875458165
fan_wang,0.6,0.4625,1,-0.7029805189965723,-1.1985474455216019,1.3894954441289282
fan_wang,0.6,0.475,1,-0.4466616928411445,-1.2984515865491673,1.3731289780875526
fan_wang,0.6,0.48750000000000004,1,-0.23203676661420525,-1.269227809823831,1.2902636530147527
fan_wang,0.6,0.5,1,-0.09802084404732997,-1.1830270477543656,1.1870809077675206
fan_wang,0.6,0.5125000000000001,1,-0.030903841423063017,-1.089768250655441,1.090206350903957
fan_wang,0.6,0.525,1,-0.007463452004886906,-1.0092858606435868,1.0093134555780454
fan_wang,0.6,0.5375,1,-0.010516375507417852,-0.946107019690877,0.946165464843315
fan_wang,0.6,0.55,1,-0.02971254747732252,-0.8994627817729014,0.8999534050561941
fan_wang,0.6,0.5625,1,-0.0593300522828069,-0.8676519524569066,0.8696780816521494
fan_wang,0.6,0.5750000000000001,1,-0.09622637114619631,-0.8496642715011009,0.8550958360145733
fan_wang,0.6,0.5875,1,-0.13836886922483915,-0.845769347208356,0.8570132628190822
fan_wang,0.6,0.6,1,-0.18346275211371535,-0.8577841738538362,0.8771842852714855
fan_wang,0.6,0.6125,1,-0.22716413039330366,-0.8886943951583598,0.9172683740995483
fan_wang,0.6,0.625,1,-0.261113359350033,-0.9406341352675573,0.9762032385019038
fan_wang,0.6,0.6375,1,-0.27281201481653794,-1.0101114704956515,1.0463037695885198
fan_wang,0.6,0.65,1,-0.25174265657313355,-1.0828999958077503,1.1117764011072209
fan_wang,0.6,0.6625,1,-0.20063297586816115,-1.1380236458124944,1.1555740605578146
fan_wang,0.6,0.675,1,-0.1370232969433412,-1.1628581460687073,1.170903263204768
fan_wang,0.6,0.6875,1,-0.07943401592956326,-1.160835832109556,1.163550425205622
fan_wang,0.6,0.7000000000000001,1,-0.03649380637721972,-1.1434373852339044,1.144019602915285
fan_wang,0.6,0.7125,1,-0.008173510073566745,-1.1206390474417143,1.1206688542642718
fan_wang,0.6,0.725,1,0.00892767571133786,-1.098072949974854,1.0981092417697271
fan_wang,0.6,0.7375,1,0.018372849748656467,-1.078119560843471,1.0782761005796269
fan_wang,0.6,0.75,1,0.022915272024050637,-1.0614140802769074,1.0616614147184635
fan_wang,0.6,0.7625000000000001,1,0.024429522165263173,-1.0478147432431273,1.0480994884603674
fan_wang,0.6,0.775,1,0.024133923430147017,-1.0369265474066134,1.0372073616093997
fan_wang,0.6,0.7875,1,0.022815640989775947,-1.028293889797922,1.028546973778794
fan_wang,0.6,0.8,1,0.020958942229895833,-1.0214919588750724,1.0217069537327368
fan_wang,0.9,0.1,1,0.3412662069506403,-1.4677339871260742e-08,0.34126620695064064
fan_wang,0.9,0.1125,1,0.35472841619571327,-3.639299750446412e-08,0.35472841619571516
fan_wang,0.9,0.125,1,0.3641999689220578,-8.432506429234543e-08,0.3641999689220676
fan_wang,0.9,0.1375,1,0.3700528477931759,-1.8503879700704218e-07,0.3700528477932222
fan_wang,0.9,0.15000000000000002,1,0.37230204873310413,-3.882705264697528e-07,0.3723020487333066
fan_wang,0.9,0.1625,1,0.3711583388061306,-7.850561652977817e-07,0.3711583388069608
fan_wang,0.9,0.17500000000000002,1,0.36676933041340903,-1.538253709382209e-06,0.3667693304166348
fan_wang,0.9,0.1875,1,0.35914791219112185,-2.9344538506337337e-06,0.35914791220311
fan_wang,0.9,0.2,1,0.3484469248846786,-5.4714355384732904e-06,0.3484469249276358
fan_wang,0.9,0.21250000000000002,1,0.3347031236965404,-1.000208347121112e-05,0.33470312384598877
fan_wang,0.9,0.225,1,0.31792571580458484,-1.7976593391366702e-05,0.31792571631281347
fan_wang,0.9,0.23750000000000002,1,0.2981806409091416,-3.1843139838394485e-05,0.29818064260942895
fan_wang,0.9,0.25,1,0.2754178617447597,-5.570885481548382e-05,0.27541786737888313
fan_wang,0.9,0.2625,1,0.24958810900392864,-9.645494845422764e-05,0.24958812764174912
fan_wang,0.9,0.275,1,0.22062069548637142,-0.00016558897813198636,0.2206207576285602
fan_wang,0.9,0.2875,1,0.18832801332293153,-0.0002823701574989623,0.18832822500907326
fan_wang,0.9,0.30000000000000004,1,0.15248660972174213,-0.00047918023322951475,0.15248736261778162
fan_wang,0.9,0.3125,1,0.11276045133721989,-0.0008107199285910527,0.11276336573806295
fan_wang,0.9,0.325,1,0.06863650545089223,-0.0013702108267353852,0.06865018105016228
fan_wang,0.9,0.3375,1,0.019429657389611665,-0.0023184875806849803,0.01956749782009651
fan_wang,0.9,0.35,1,-0.03585560737699062,-0.003937014634177616,0.03607110567480061
fan_wang,0.9,0.36250000000000004,1,-0.09865616914916846,-0.006728269676266607,0.0988853342211367
fan_wang,0.9,0.375,1,-0.17101963785380364,-0.011611356267606066,0.1714133604069981
fan_wang,0.9,0.38750000000000007,1,-0.2559496401807927,-0.020316583130124785,0.25675471146360784
fan_wang,0.9,0.4,1,-0.35783550771045447,-0.03621912939235061,0.3596638373708685
fan_wang,0.9,0.4125,1,-0.4829103534295225,-0.06616472060521428,0.487421972937405
fan_wang,0.9,0.42500000000000004,1,-0.6391156403720428,-0.12456278358760509,0.6511410667614652
fan_wang,0.9,0.4375,1,-0.8319805509975748,-0.24224428834599082,0.86652982203412
fan_wang,0.9,0.45000000000000007,1,-1.0431149806621285,-0.4804468716798459,1.148441578570152
fan_wang,0.9,0.4625,1,-1.1599773924677614,-0.9146816675456331,1.4772237826342924
fan_wang,0.9,0.475,1,-0.9349878985121309,-1.443278753616212,1.719667389643735
fan_wang,0.9,0.48750000000000004,1,-0.3974078501467643,-1.654150348559465,1.70121908494987
fan_wang,0.9,0.5,1,0.018102882978542234,-1.4933852506213134,1.4934949685705063
