ell_over_ell_ext,ell,omega_M,match_radius,response_real,response_imag,delta_real,delta_imag,em_response_real,em_response_imag,grav_source_error,em_source_abs,condition
0.9,0.6928203230275509,0.002,10.0,-0.38447334382331355,-0.0007200458735859838,-3.574957926910649e-06,-0.0007200458735859838,1.8686911357855363,0.0005207405818836719,2.7755575615628914e-16,2.8609792490763985e-16,3.9100147024031275
0.9,0.6928203230275509,0.002,12.0,-0.38447423205839004,-0.0007200458740889149,-3.579241669937616e-06,-0.0007200458740889149,1.8687280258986685,0.0005207405778904217,2.2887833992611187e-16,6.069846772046872e-16,4.707485126015588
0.9,0.6928203230275509,0.002,14.0,-0.3844745724942887,-0.0007200458816492006,-3.5900997493176767e-06,-0.0007200458816492006,1.8687378525173375,0.0005207406501455125,1.7798229048217483e-15,5.525032997054197e-16,5.505741879736981
0.9,0.6928203230275509,0.002,16.0,-0.3844747404343664,-0.0007200458783950259,-3.6243238945021794e-06,-0.0007200458783950259,1.8687410002727853,0.0005207404999936216,2.2887833992611187e-16,4.847302891456678e-16,6.304515642224747
0.9,0.6928203230275509,0.004,10.0,-0.38448411103247415,-0.001441128194729302,-1.4342167087511015e-05,-0.001441128194729302,1.8685437697451146,0.0010422467804858115,6.753223014464259e-16,9.43689570931383e-16,3.910642579120169
0.9,0.6928203230275509,0.004,12.0,-0.3844851589323258,-0.0014411281951338673,-1.4506115605716907e-05,-0.0014411281951338673,1.868580419136574,0.0010422467634327859,2.482534153247273e-16,1.1657341758564144e-15,4.7085089928192385
0.9,0.6928203230275509,0.004,14.0,-0.38448613154698896,-0.001441128172626982,-1.5149152449600578e-05,-0.001441128172626982,1.8685902053812757,0.001042246756469467,1.887379141862766e-15,1.942890293094024e-16,5.507303756108936
0.9,0.6928203230275509,0.004,16.0,-0.3844884482308052,-0.0014411281937904974,-1.733212033327991e-05,-0.0014411281937904974,1.8685935139354104,0.0010422468163540088,8.95090418262362e-16,2.220446049250313e-16,6.306779874401789
0.9,0.6928203230275509,0.006,10.0,-0.3845023893859991,-0.0021642846610370192,-3.2620520612480775e-05,-0.0021642846610370192,1.8682982085606668,0.0015652851879224272,1.3506446028928519e-15,2.673771110915334e-15,3.9116902393628368
0.9,0.6928203230275509,0.006,12.0,-0.38450507364090025,-0.0021642846806471105,-3.4420824180148024e-05,-0.0021642846806471105,1.868334620482102,0.0015652852501943926,1.790180836524724e-15,1.8452761694870047e-15,4.710218199519612
0.9,0.6928203230275509,0.006,14.0,-0.3845126978700314,-0.0021642846410507843,-4.171547549203236e-05,-0.0021642846410507843,1.8683449370671212,0.0015652849835277038,1.7763568394002505e-15,4.47545209131181e-16,5.509912549578972
0.9,0.6928203230275509,0.006,16.0,-0.3845376688654485,-0.002164284603160649,-6.655275497657875e-05,-0.002164284603160649,1.868350356812055,0.0015652850575094135,9.155133597044475e-16,3.885780586188048e-16,6.310564237015947
