model,ell_over_ell_ext,ell,omega_M,match_radius,response_real,response_imag,delta_real,delta_imag,em_response_real,em_response_imag,grav_source_error,em_source_abs,condition
hayward,0.3,0.2309401076758503,0.002,10.0,0.005093542030155014,-0.0060348258471661755,-4.080233573737057e-05,-0.0060348258471661755,0.009386259248236762,9.33862388134035e-05,1.1123893155135927e-16,5.0550926292136644e-18,3.8532304192394737
hayward,0.3,0.2309401076758503,0.002,12.0,0.005094273380857192,-0.006034825829035117,-4.080615950006767e-05,-0.006034825829035117,0.009386862660288448,9.338623857141348e-05,2.220446049250313e-16,7.308029839338672e-18,4.657063248750684
hayward,0.3,0.2309401076758503,0.002,14.0,0.00509446465069371,-0.00603482582599248,-4.081625764277164e-05,-0.00603482582599248,0.00938703222849386,9.338623846664963e-05,2.2247786310271853e-16,4.924343891374523e-18,5.459574083973817
hayward,0.3,0.2309401076758503,0.002,16.0,0.005094497144213071,-0.0060348258278323935,-4.085017539909742e-05,-0.0060348258278323935,0.009387089308839067,9.338623857302417e-05,6.938893903907228e-18,6.292110117893253e-18,6.261378146566835
hayward,0.3,0.2309401076758503,0.004,10.0,0.004971108154405912,-0.012073320535564877,-0.00016323621148647306,-0.012073320535564877,0.009390095790788696,0.00018683145463476054,1.3877787807814457e-17,1.951563910473908e-18,3.853842216268526
hayward,0.3,0.2309401076758503,0.004,12.0,0.00497168292442857,-0.012073320498135936,-0.00016339661592868968,-0.012073320498135936,0.009390700057639872,0.00018683145390887158,1.1188630228279524e-16,2.927345865710862e-18,4.65806534358774
hayward,0.3,0.2309401076758503,0.004,14.0,0.004971249107011877,-0.012073320495293888,-0.00016403180132460414,-0.012073320495293888,0.009390870553009294,0.00018683145340854263,1.1102230246251565e-16,7.818293051731877e-19,5.461107880134191
hayward,0.3,0.2309401076758503,0.004,16.0,0.004969149244636099,-0.012073320494933886,-0.00016619807497606984,-0.012073320494933886,0.009390929929141572,0.0001868314542910988,1.3877787807814457e-17,3.471140604459642e-18,6.263607208068073
hayward,0.3,0.2309401076758503,0.006,10.0,0.004766773991127796,-0.01811915477606467,-0.0003675703747645885,-0.01811915477606467,0.009396491182596957,0.00028039465774877363,1.1443916996305594e-16,4.210279659405073e-18,3.8548630217396513
hayward,0.3,0.2309401076758503,0.006,12.0,0.004765734497732798,-0.018119154726841776,-0.00036934504262446134,-0.018119154726841776,0.00939709862668899,0.00028039465672325195,4.440892098500626e-16,6.613633252161577e-18,4.659738157153544
hayward,0.3,0.2309401076758503,0.006,14.0,0.004758711906640362,-0.018119154733172518,-0.00037656900169611915,-0.018119154733172518,0.009397277050743487,0.00028039465601047836,1.1102230246251565e-16,2.2768245622195593e-18,5.463669685977623
hayward,0.3,0.2309401076758503,0.006,16.0,0.004734115999667203,-0.018119154755457313,-0.00040123131994496564,-0.018119154755457313,0.009397359895806189,0.0002803946569722238,2.220446049250313e-16,1.0552467950834785e-17,6.267332642768434
