ell_over_ell_ext,ell,omega_M,match_radius,response_real,response_imag,delta_real,delta_imag,em_response_real,em_response_imag,grav_source_error,em_source_abs,condition
0.4,0.30792014356780045,0.002,10.0,-0.011062942955368705,-0.005328831770979195,-3.709078535428338e-05,-0.005328831770979195,0.09735644795592033,0.0022066677763622478,6.938893903907228e-18,2.3852447794681098e-18,3.8693958733684393
0.4,0.30792014356780045,0.002,12.0,-0.011063150958305425,-0.005328831761894347,-3.709492980346826e-05,-0.005328831761894347,0.09736057980776484,0.0022066677911026233,6.938893903907228e-18,2.7668839441830073e-16,4.672403298139023
0.4,0.30792014356780045,0.002,14.0,-0.011063220760782679,-0.005328831761976697,-3.7105164353540276e-05,-0.005328831761976697,0.0973617394509573,0.0022066677916597055,6.938893903907228e-18,1.4696487424323818e-16,5.4742481274712915
0.4,0.30792014356780045,0.002,16.0,-0.01106327541493435,-0.005328831762911563,-3.7139212788557877e-05,-0.005328831762911563,0.0973621313830216,0.002206667799177109,0.0,2.185751579730777e-16,6.275495719822936
0.4,0.30792014356780045,0.004,10.0,-0.011174243395564876,-0.010661012688986136,-0.0001483912255504545,-0.010661012688986136,0.09732415215392164,0.004414791325024203,4.449557262054371e-16,2.0383000842727483e-16,3.8700134855272847
0.4,0.30792014356780045,0.004,12.0,-0.011174609279770067,-0.010661012671692137,-0.00014855325126810967,-0.010661012671692137,0.09732825186054124,0.0044147913522680216,1.3877787807814457e-17,6.938893903907228e-17,4.673413195669742
0.4,0.30792014356780045,0.004,14.0,-0.011175305756865064,-0.010661012671174544,-0.0001491901604359254,-0.010661012671174544,0.09732942618404758,0.004414791354292347,2.220446049250313e-16,1.7694179454963432e-16,5.47579191098344
0.4,0.30792014356780045,0.004,16.0,-0.011177495717054555,-0.010661012672748094,-0.0001513595149087634,-0.010661012672748094,0.0973299039029113,0.004414791363579418,2.2247786310271853e-16,7.58730846505859e-17,6.2777371973867675
0.4,0.30792014356780045,0.006,10.0,-0.011360026740707782,-0.01599989371238534,-0.0003341745706933602,-0.01599989371238534,0.09727028336500294,0.006625827323465283,0.0,1.136078337656897e-16,3.8710440022893526
0.4,0.30792014356780045,0.006,12.0,-0.011362012264831255,-0.015999893693564728,-0.00033595623632929825,-0.015999893693564728,0.09727440159571632,0.006625827359825864,1.1102230246251565e-16,8.612688053928903e-17,4.67509905129559
0.4,0.30792014356780045,0.006,14.0,-0.0113693096847607,-0.015999893700508194,-0.00034319408833156234,-0.015999893700508194,0.09727586558364493,0.006625827374023285,1.1102230246251565e-16,9.813077866773594e-17,5.478370428504497
0.4,0.30792014356780045,0.006,16.0,-0.011394025799273117,-0.015999893716551618,-0.00036788959712732473,-0.015999893716551618,0.09727730753527253,0.006625827392133021,1.1443916996305594e-16,2.068980480322239e-16,6.2814834345136
