model,ell_over_ell_ext,ell,omega_M,match_radius,response_real,response_imag,delta_real,delta_imag,em_response_real,em_response_imag,grav_source_error,em_source_abs,condition
hayward,0.2,0.15396007178390023,0.002,10.0,0.0009717385647435894,-0.006244087010134204,-4.0778235311937357e-05,-0.006244087010134204,0.0027827271385657258,6.569535630317062e-05,1.1102230246251565e-16,7.904098283885382e-18,3.8516115020570774
hayward,0.2,0.15396007178390023,0.002,12.0,0.0009718807934995606,-0.0062440869891823665,-4.0782185311028516e-05,-0.0062440869891823665,0.0027829066999198017,6.569535607289388e-05,0.0,4.338925755574552e-19,4.6556093679612545
hayward,0.2,0.15396007178390023,0.002,14.0,0.0009719106470931795,-0.0062440869879021935,-4.0792321316205195e-05,-0.0062440869879021935,0.0027829571648113932,6.569535596248329e-05,1.1102230246251565e-16,1.4406533980005745e-19,5.458244910993168
hayward,0.2,0.15396007178390023,0.002,16.0,0.0009718900070988563,-0.006244086985458551,-4.0826232736788383e-05,-0.006244086985458551,0.0027829741659081302,6.569535588450627e-05,6.938893903907228e-18,2.4621719456872615e-18,6.260152694522593
hayward,0.2,0.15396007178390023,0.004,10.0,0.0008493775476795045,-0.012491863734491057,-0.0001631392523760223,-0.012491863734491057,0.0027854522440548305,0.00013143105499491552,1.3877787807814457e-17,3.530322769180362e-18,3.8522223028437894
hayward,0.2,0.15396007178390023,0.004,12.0,0.0008493628051123784,-0.012491863692169121,-0.00016330017369821067,-0.012491863692169121,0.002785632675222458,0.00013143105444874846,2.220446049250313e-16,1.5265705193358035e-18,4.656610188884009
hayward,0.2,0.15396007178390023,0.004,14.0,0.0008487675401214062,-0.012491863686538082,-0.00016393542828797847,-0.012491863686538082,0.0027856838803395774,0.00013143105460744768,1.3877787807814457e-17,4.4994390158148434e-18,5.459777165125291
hayward,0.2,0.15396007178390023,0.004,16.0,0.0008466145542576715,-0.012491863688408704,-0.00016610168557797318,-0.012491863688408704,0.002785702464360955,0.0001314310548686734,1.3877787807814457e-17,1.5449880957918438e-18,6.262379957302592
hayward,0.2,0.15396007178390023,0.006,10.0,0.000645166401910177,-0.018747021724178508,-0.0003673503981453498,-0.018747021724178508,0.002789994788077381,0.000197247460618524,2.237726045655905e-16,4.952146089730186e-18,3.8532414454161104
hayward,0.2,0.15396007178390023,0.006,12.0,0.000643536837289719,-0.01874702166731596,-0.0003691261415208701,-0.01874702166731596,0.0027901778344172692,0.00019724745990948463,2.7755575615628914e-17,2.1852793414608445e-18,4.658280875001486
hayward,0.2,0.15396007178390023,0.006,14.0,0.0006363530079463693,-0.018747021671581265,-0.0003763499604630153,-0.018747021671581265,0.002790234513515604,0.00019724745952643427,2.7755575615628914e-17,2.477704430954063e-18,5.4623363942807455
hayward,0.2,0.15396007178390023,0.006,16.0,0.0006117051418099958,-0.018747021694076323,-0.00040101109802564896,-0.018747021694076323,0.002790268837035822,0.0001972474604272172,1.1443916996305594e-16,1.5062217954494666e-18,6.266102384408821
