model,ell_over_ell_ext,ell,omega_M,match_radius,response_real,response_imag,delta_real,delta_imag,em_response_real,em_response_imag,grav_source_error,em_source_abs,condition
hayward,0.4,0.30792014356780045,0.002,10.0,0.016224666756353985,-0.0057167532910581235,-4.070674035432792e-05,-0.0057167532910581235,0.022235137129912343,0.00011483968225940114,0.0,3.7520924682139346e-18,3.855248438235399
hayward,0.4,0.30792014356780045,0.002,12.0,0.016226964589527288,-0.0057167532760063824,-4.0710492397993264e-05,-0.0057167532760063824,0.022236560265224577,0.00011483968193369814,0.0,4.255493527005605e-18,4.65882030839219
hayward,0.4,0.30792014356780045,0.002,14.0,0.016227585143690385,-0.0057167532736299535,-4.0720549846825355e-05,-0.0057167532736299535,0.02223696027180122,0.00011483968153079734,6.938893903907228e-18,3.0086610286472748e-18,5.461136887663916
hayward,0.4,0.30792014356780045,0.002,16.0,0.016227759297894096,-0.005716753271467439,-4.075449829050656e-05,-0.005716753271467439,0.022237094899462483,0.00011483968179461235,0.0,6.280788542583627e-18,6.262785670075294
hayward,0.4,0.30792014356780045,0.004,10.0,0.016102518890563203,-0.011437135878041488,-0.00016285460614511027,-0.011437135878041488,0.022239781319950032,0.00022975504189209385,2.220446049250313e-16,7.047314121155779e-19,3.855861354017348
hayward,0.4,0.30792014356780045,0.004,12.0,0.01610466038368444,-0.011437135848096872,-0.00016301469824083967,-0.011437135848096872,0.022241204772024032,0.00022975504127159194,1.1188630228279524e-16,1.0876660860151659e-17,4.659823784765142
hayward,0.4,0.30792014356780045,0.004,14.0,0.01610465579611087,-0.011437135846199216,-0.00016364989742633992,-0.011437135846199216,0.02224160570581548,0.00022975504175574805,2.2247786310271853e-16,1.0950441942103595e-17,5.462672311015455
hayward,0.4,0.30792014356780045,0.004,16.0,0.01610269739728543,-0.011437135844914386,-0.0001658163988991733,-0.011437135844914386,0.022241743237748975,0.00022975504187098747,0.0,7.047314121155779e-18,6.265016591929807
hayward,0.4,0.30792014356780045,0.006,10.0,0.015898658662577097,-0.017164778970884864,-0.0003667148341312161,-0.017164778970884864,0.022247523368914425,0.00034482180051922766,0.0,8.285461368446635e-18,3.8568840267939515
hayward,0.4,0.30792014356780045,0.006,12.0,0.015899186096661938,-0.017164778928285225,-0.0003684889852633433,-0.017164778928285225,0.02224894968129227,0.0003448217997704447,1.1102230246251565e-16,1.990330616322602e-18,4.661498905393379
hayward,0.4,0.30792014356780045,0.006,14.0,0.015892592136942295,-0.01716477893496776,-0.00037571355659491573,-0.01716477893496776,0.02224936064564006,0.00034482179936515603,2.7755575615628914e-17,1.0552467950834785e-17,5.46523683574187
hayward,0.4,0.30792014356780045,0.006,16.0,0.01586813608397753,-0.0171647789485787,-0.00040037771220707147,-0.0171647789485787,0.022249529228383608,0.00034482179934257166,2.7755575615628914e-17,8.208491712192534e-18,6.268745137220873
