model,ell_over_ell_ext,ell,omega_M,match_radius,response_real,response_imag,delta_real,delta_imag,em_response_real,em_response_imag,grav_source_error,em_source_abs,condition
fan_wang,0.0,0.0,0.004,14.0,-0.00016365179946622337,-0.012804982504922187,-0.00016365173261812096,-0.012804982504922187,-6.070495955172242e-39,7.40763716991686e-46,1.1102230246251565e-16,5.566034074526902e-60,5.458479298216254
fan_wang,0.0,0.0,0.004,16.0,-0.00016581796208588184,-0.012804982499670325,-0.0001658179213403718,-0.012804982499670325,-1.4961973420362083e-38,4.561965344153527e-46,1.3877787807814457e-17,2.0535950416941768e-59,6.261132709033999
fan_wang,0.0,0.0,0.005,10.0,-0.00025452964572997695,-0.016009699474232635,-0.00025452962754001705,-0.016009699474232635,-1.4811066823557276e-39,3.75373284981122e-45,0.0,1.4944050004785533e-58,3.8512271394769404
fan_wang,0.0,0.0,0.005,12.0,-0.00025513046099206343,-0.016009699418394897,-0.0002551304405283586,-0.016009699418394897,-5.1811194319605964e-39,3.0531884062489853e-45,0.0,7.46761833343337e-60,4.656000106711888
fan_wang,0.0,0.0,0.005,14.0,-0.00025755137352686717,-0.016009699415749413,-0.00025755130667876475,-0.016009699415749413,-1.4799579084553168e-38,2.2621714759060316e-45,1.3877787807814457e-17,5.077004213631998e-59,5.459628791448208
fan_wang,0.0,0.0,0.005,16.0,-0.00026581263714070503,-0.016009699424315727,-0.000265812596395195,-0.016009699424315727,-3.6474661796739744e-38,1.393988249905746e-45,1.3877787807814457e-17,3.385686351089537e-59,6.262804583948096
fan_wang,0.0,0.0,0.006,10.0,-0.0003667089851165104,-0.019216731206971326,-0.0003667089669265505,-0.019216731206971326,-3.066301414351215e-39,9.344509775561039e-45,0.0,2.964141787501086e-58,3.8517869263143214
fan_wang,0.0,0.0,0.006,12.0,-0.00036848608930453155,-0.019216731145477655,-0.0003684860688408267,-0.019216731145477655,-1.0725663535671675e-38,7.601548800538698e-45,1.1102230246251565e-16,3.804497278345828e-58,4.656918144145973
fan_wang,0.0,0.0,0.006,14.0,-0.0003757099955678405,-0.019216731150365162,-0.0003757099287197381,-0.019216731150365162,-3.0635284423447737e-38,5.633692780679706e-45,0.0,1.9913648889155653e-59,5.46103560520045
fan_wang,0.0,0.0,0.006,16.0,-0.00040037026843156836,-0.0192167311776052,-0.0004003702276860583,-0.0192167311776052,-7.549808697509654e-38,3.47412663986728e-45,2.7755575615628914e-17,2.588774355590235e-58,6.264851528995291
